index,title,description,difficulty,certificate_available,students_count,price,rating,reviews_count,source,course
191970,Selenium Java — Stepik,"Курс Selenium с использованием Java предоставляет  углубленные знания о тестировании веб-приложений, используя мощный инструмент Selenium WebDriver на языке программирования Java. Участники изучат основные концепции автоматизированного тестирования, научатся создавать эффективные тестовые сценарии, и освоят методы взаимодействия с веб-элементами для полноценного функционального тестирования.",Средний уровень,False,69,1189,4.0,5,stepik,Java
198363,Основы Java и Android разработка — Stepik,Погрузитесь в захватывающий мир разработки мобильных приложений с этим курсом! Узнайте основы языка Java и начните свое путешествие в создании приложений для Android.,Начальный уровень,False,12,790,,,stepik,Java
203509,DevClub: Java для детей (+ графика на Swing/JavaFX) [> 60 задач] — Stepik,"Язык Java является одним из самых популярных языков программирования. Ребёнок познакомится с библиотекой Swing для создания графического интерфейса программ на языке Java. Также рассмотрена современная графическая библиотека JavaFX. Это позволит создавать игры и приложения в графическом окне. В курсе есть идеи проектов, которые периодически пополняются.   Курс специально создавался для учеников из обычных школ, увлеченных, но еще не знакомых с программированием.",Начальный уровень,False,19,450,5.0,1,stepik,Java
203979,IT-Старт: Четыре Первых Шага к Профессии Программист,"Эта программа для тех, кто хочет попробовать себя в сфере айти. Пройдя четыре базовых курса Вы получите первые теоретические и практические знания и навыки в области программирования, веб и мобильной разработки. Сможете понять насколько Вам интересна айти разработка и стоит ли глубже погружаться в эту область. Мы начнем с азов и постепенно перейдем к более сложным темам, чтобы Вы смогли сначала научиться программировать, а затем использовать эти знания при разработке своих веб-сайтов и мобильных приложений.",Начальный уровень,False,4,14350,,,stepik,Java
204059,Задачник-тренажер по основам языка Java. Базовый уровень — Stepik,"Более 100 практических задач. 
 Этот учебный курс является сборником практических заданий различной степени трудности, для выполнения которых применяется язык программирования Java",Начальный уровень,False,37,390,4.8,4,stepik,Java
206901,JAVA - Двойной Удар: с нуля до обладателя Чёрного Пояса,"Изучение Java на простых примерах для начинающих и не только.
 Начни изучать Java или расширь свои знания!
 Теория, практика, домашние задания и их разборы. Надоело пытаться выучить Java по нескольким источникам? Тогда эта программа курсов точно для Вас!",Начальный уровень,False,201,3000,5.0,3,stepik,Java
209588,"Воркшоп ""FullStack—приложение за час"". Java, React.JS, MySQL","Воркшоп позволяет погрузиться в мир современной веб-разработки, демонстрируя создание полноценного fullstack-приложения с использованием популярных технологий.
 Курс идеально подходит для новичков, желающих расширить свои навыки в fullstack-разработке и освоить современный стек технологий.",Средний уровень,False,49,3000,4.8,6,stepik,Java
210129,Java — Stepik,"Здравствуйте! Меня зовут Алина, и я рада представить вам свой курс по основам программирования на языке Java.  Я преподаю Java уже более четырех лет детям и взрослым, и за это время смогла разработать эффективную программу, которая поможет каждому освоить этот популярный язык программирования.  Практика играет ключевую роль в моем обучении. В каждом занятии вы найдете множество вопросов для самопроверки и практических задач, которые будут способствовать развитию ваших навыков программирования.",Начальный уровень,False,34,,5.0,1,stepik,Java
210937,ВИРТУАЛЬНАЯ СТАЖИРОВКА JAVA — Stepik,"Практический обучающий проект по созданию Java Backend приложений.
 Дает опыт разработки коммерческих приложений равноценный стажировке или первой работе.
 Подходит для начинающий специалистов с опытом работы и без него.",Начальный уровень,False,3491,,5.0,42,stepik,Java
211169,Java - проект Fraud Detector — Stepik,"Изучаем Single Responsibility Principle (SRP), тестирование и рефакторинг кода. Курс подойдет для начинающих.",Начальный уровень,False,1292,,5.0,57,stepik,Java
212037,Spring framework: создаем бизнес - приложение — Stepik,"Добро пожаловать на курс по разработке бизнес-приложений на фреймворке Spring! В ходе этого обучения вы освоите ключевые концепции и технологии, необходимые для создания современных веб-приложений на языке Java. Мы подробно рассмотрим архитектуру Spring, включая его основные модули, такие как Spring Boot и Spring Data. Вы научитесь разрабатывать RESTful API, интегрировать базы данных, а также использовать средства управления зависимостями и конфигурацией, что значительно упростит процесс разработки.",Средний уровень,False,211,,4.3,6,stepik,Java
212053,Java - проект Geometry Shapes — Stepik,"Изучаем наследование и полиморфизм, абстрактные классы и @Override методов. Курс подойдет для начинающих.",Начальный уровень,False,1157,,4.9,37,stepik,Java
212359,PRO JAVA. Основы программирования — Stepik,"Курс посвящен основам программирования: типы данных, операторы, переменные, условия, циклы, массивы, методы, объекты и классы. Он является вводным и подойдет слушателям с небольшим опытом или вообще без опыта программирования. Обучение проходит на языке программирования Java - одном из самых востребованных языков программирования в мире.",Начальный уровень,False,1531,,5.0,32,stepik,Java
212609,Профессия: Разработчик на Java (Junior),"Профессия, которая поможет вам освоить Java с нуля. Вы научитесь разрабатывать программы, разбираться в Collections Framework, работать с многопоточностью и тестировать свои программы с помощью JUnit. Программа курсов также включает изучение Spring Framework, основ работы с Git, навыков SQL и работы в командной строке Linux. Вы также сможете подготовиться к собеседованию. Курсы разработаны экспертами, известными авторами Stepik.",Начальный уровень,False,273,7900,5.0,1,stepik,Java
213010,"Микросервисы, Docker, Kafka Spring Cloud, реактивный стек","Практика: разработка бэкенд для сервиса заказов еды на вынос
 на микросервисной архитектуре по приведенной схеме и с использованием списка технологий из раздела ""О курсе""",Средний уровень,False,1298,,5.0,4,stepik,Java
213543,Java - проект Apple Warehouse — Stepik,"Изучаем параметризацию поведения, функциональные интерфейсы, анонимные классы и лямбда выражения. Курс подойдет для начинающих.",Начальный уровень,False,1052,,5.0,33,stepik,Java
216041,Математика для программиста,"Самый лучший и простой курс для изучения математики с полного нуля. Математика безусловна очень важна для программиста - но все ли ее главы нужны? Именно на этот вопрос и отвечает этот курс. По ходу прохождения курса Вам будут предлагаться математические задачи, решенные ""на бумаге"", а также будет дана реализация этих задач на языках программирования Python и Java. На протяжении всего курса Вам будет доступен чат в телеграмме, где Вы сможете общаться с единомышленниками.",Начальный уровень,False,2307,9990,,,stepik,Java
228240,"Жизнь после ""восьмерки"": Флагманские нововведения в Java 9+ — Stepik","Свыше 7,5 часов видеолекций с разбором наиболее важных и/или интересных нововведений, появившихся в Джаве, начиная с JDK9 вплоть до 22-го. ✓	Упор сделан на кодовые примеры, хотя и теорчасть тоже присутствует в приличном объеме; ✓	Тематика открытая: курс будет пополняться по мере выхода новых релизов Джавы. При разборе уч.материала работаем как с командной строки, так и в наиболее популярных IDE: NetBeans, IntellijIDEA, Eclipse, а для модульных тестов привлекаем JUnit. Предельно наглядные кодовые примеры.",Средний уровень,False,34,,5.0,1,stepik,Java
228301,Подготовка к сдаче Java-сертификации начального уровня (OCA) — Stepik,"Свыше 18 часов видеолекций с полным охватом всех тем, вынесенных на канонический сертификационный экзамен Oracle Certified Associate, Java SE 8 Programmer I (код экзамена 1Z0-808). Помимо обзорных теоретических занятий, основное внимание курса уделено разбору многочисленных примеров, имитирующих реальные экзаменационные задачи, в т.ч. вопросы, типично встречающиеся на собеседованиях (т.н. технических интервью) при приеме на работу.",Начальный уровень,False,2,4200,,,stepik,Java
228721,"FARM:Функциональная, асинхронная, реактивная, многопоточная Java — Stepik","Курс направлен на формирование глубоких знаний и продвинутых практических навыков использования асинхронных и реактивных механизмов при разработке ПО на Java-платформе. Поскольку эти механизмы опираются на функциональный подход и многопоточность, в курс добавлены соответствующие уч.модули, причем они являются бесплатными и факультативными: если курсант хорошо знаком с такой тематикой, их можно пропустить без ущерба для понимания. Совокупная продолжительность лекций: 39+ часов; из них на ядро отведено ~75%.",Средний уровень,False,9,15000,,,stepik,Java
229168,Подготовка к Java-сертификации профессионального уровня (OCP) — Stepik,"Курс направлен на сдачу сертификационного экзамена Oracle Certified Professional, Java SE 8 Programmer II (1Z0-809). Он также отлично подойдет в качестве пособия для самоподготовки в целях дальнейшего развития, углубления и совершенствования навыков Java-программирования вплоть до уровня Middle.",Средний уровень,False,5,8400,,,stepik,Java
230295,Java Core: программа курсов,"Программа из трех курсов. Изучаем Java с нуля: синтаксис языка, основы ООП, основные библиотеки вплоть до Java 8. Все, что нужно знать для прохождения собеседования по Java SE. Последовательно, просто, кратко. На интересных, не типовых задачах.",Начальный уровень,False,120,4200,5.0,1,stepik,Java
230381,ChatGPT в помощь Java-разработчику. Практический курс,"Курс для тех, кто хочет эффективно использовать ИИ для Java разработки. Ускорьте свой карьерный рост уже сегодня!",Начальный уровень,True,2,6900,,,stepik,Java
232026,Простые задачки Java — Stepik,"Если вы уже знаете основы Java, но хотите попрактиковаться и улучшить свои навыки программирования, то этот курс именно для вас.",Средний уровень,False,6,990,5.0,1,stepik,Java
232316,Виртуальная Стажировка Java (с нуля до Junior Developer),"Программа из 5 курсов. Изучаем Java с нуля: синтаксис языка, основы ООП, Java Core, все вплодь до профессиональной разработки системы из трех микро сервисов. Все, что нужно знать для получения профессионального опыта и подготовки к собеседованию на позицию стажера или Java Junior Developer. Последовательно, просто, на практике. В конце вас ждет разработка уникального профессионального проекта.",Начальный уровень,False,691,,5.0,5,stepik,Java
233204,JPA & Hibernate,"Изучение JPA и Hibernate на простых примерах. 
 Надоело пытаться выучить JPA и Hibernate по нескольким источникам? Тогда этот курс точно для Вас!",Средний уровень,False,452,1450,5.0,17,stepik,Java
235492,Подготовка к сертификации Oracle Java OCA и  OCP (часть 1),"Подготовки к сертификации Oracle OCA и первая часть по OCP по Java SE 8–11. Курс охватывает основы Java: типы данных, управление потоком, ООП, массивы, коллекции и обработку исключений. Включает тесты, практические задания и финальное тестирование. Отличная база для успешной сдачи экзамена OCA.",Начальный уровень,False,1,500,,,stepik,Java
236047,Java тренажер,Курс предназначен для отработки уже имеющихся знаний языка. Здесь вы не найдете кучи заезженных задач.,Средний уровень,True,34,490,,,stepik,Java
241813,Микросервис на Java от 0 до PROD — Stepik,"Создайте микросервис ""под ключ"" — от идеи до прода! Освойте отладку, настройку мониторинга, сборку Docker-образа и автоматический выкат на сервер.",Средний уровень,False,14,3500,5.0,3,stepik,Java
243770,Java для начинающих,"🚀 Полный путь Java-разработчика — от первого кода до уверенного владения ООП и коллекциями!
 Научись создавать программы с нуля, работай с объектами, строй гибкую архитектуру и управляй данными как профи. Всё это — в одном курсе, пошагово, понятно и на практике. 💻✨",Начальный уровень,False,4,3150,,,stepik,Java
244991,Playwright на Java + Cucumber BDD: Создание автотестов с нуля,"Вы создадите фреймворк для автоматизации тестирования на Java с использованием библиотеки Playwright и других интересных инструментов. Научитесь интегрировать Playwright с Java, Spring, Cucumber и Docker для создания комплексных тестовых решений. Освоите инструменты для генерации отчетов о тестировании.",Средний уровень,True,14,2000,5.0,1,stepik,Java
247635,Allure Reports: Визуализация и интеграция отчетов о тестировании — Stepik,"В этом практическом курсе вы познакомитесь с Allure — мощным инструментом для генерации наглядных и интерактивных отчетов по автоматизированному тестированию. Вы научитесь интегрировать Allure с популярными фреймворками, добавлять шаги, артефакты и скриншоты, а также подключать его к CI/CD-процессу. Курс ориентирован на тестировщиков и автоматизаторов, работающих с Python (pytest) или Java (JUnit/TestNG). Все темы разбираются на реальных примерах и дополняются практическими заданиями.",Начальный уровень,False,16,1250,4.5,2,stepik,Java
251297,Базовая Java: С нуля до уверенного Junior-разработчика — Stepik,"Курс обеспечит подготовку Java-разработчика с нуля до уверенного владения приемами объектно-ориентированного программирования. Объем и тематика как минимум соответствуют – а по многим аспектам и превышают! – семестровые вузовские программы аналогичного содержания. Инструктор с более чем 20-летним стажем преподавания; доходчивые объяснения, внятные примеры и демки, упор на кодинг.",Начальный уровень,False,7,2100,,,stepik,Java
252223,Java Language Deep Dive — Язык и его эволюция — Stepik,"Добро пожаловать! Этот курс — ваш первый шаг в освоении одного из самых востребованных языков программирования в мире — Java. Мы не просто расскажем вам «как писать код». Мы поможем вам думать как программист.  Этот курс предназначен не для абсолютных новичков, а для тех, кто уже имеет базовый опыт работы с Java. Мы не будем с нуля учить, как писать ""Hello, World!"", но сделаем акцент на деталях, которые часто упускают на практике.",,False,1,2000,,,stepik,Java
252586,Java: подготовка к собеседованию (тесты и задачи) — Stepik,"Подготовка к собеседованию по Java. Курс основан на подготовке к экзамену Oracle Java Foundations (1Z0-811): разберёте основы Java, от операторов и типов данных до управления потоком, исключений и коллекций.",Начальный уровень,False,5,399,,,stepik,Java
260073,Java JDBC SQL с нуля для новичков и опытных — Stepik,"Курс ""Java JDBC с нуля для новичков и опытных"" представляет собой обширную программу обучения, целью которой является овладение навыками работы с JDBC (Java Database Connectivity) в языке программирования Java. Этот курс призван помочь как новичкам, так и опытным разработчикам углубить свои знания и навыки в области взаимодействия с базами данных.",Начальный уровень,False,2,1390,5.0,2,stepik,Java
260091,Подготовка к собеседованию - Java алгоритмические задачи — Stepik,"Добро пожаловать на курс ""Подготовка к собеседованию - Разбор Java алгоритмических задач""! Этот курс предназначен для тех, кто стремится успешно пройти собеседование на позицию Java-разработчика и хочет улучшить свои навыки решения алгоритмических задач.",Начальный уровень,False,1,890,5.0,1,stepik,Java
38218,Веб-разработка для начинающих: HTML и CSS,"Курс по основам веб-разработки. Узнаем, как работает интернет, научимся создавать веб-страницы с помощью HTML и CSS и деплоить их в интернет. Содержит домашние задания: мини-проекты для самостоятельного выполнения и проверки.",Начальный уровень,True,278318,,4.6,4777,stepik,HTML/CSS
129827,Основы веб-верстки с HTML и CSS,"Изучаем основы Web.
 В ходе курса вы познакомитесь с базовыми веб-технологиями (html и css), узнаете основные принципы вёрстки, познакомитесь с модулями CSS Grid Layout и Flexible Box, научитесь верстать собственные страницы",Начальный уровень,True,20707,,4.8,116,stepik,HTML/CSS
135466,HTML CSS JS,На данном курсе Вы узнаете основу web-разработки и создания сайтов. Познакомитесь с языком гипертекстовой разметки HTML как с основой любого сайта и добавите веб-страницам индивидуальности с таблицами стилей CSS. А так же изучите язык программирования JavaScript и его взаимодействие с браузером.,Начальный уровень,True,27078,,4.6,318,stepik,HTML/CSS
52164,Основы HTML и CSS — Stepik,"Отличный старт для погружения в разработку сайтов. Знания основ HTML и CSS нужны всем, кто хочет научиться создавать сайты.",,False,76307,,4.8,2885,stepik,HTML/CSS
114064,"Интерактивный тренажер: HTML, CSS, JavaScript","Освойте самое важное для web-разработчика: HTML, CSS и JavaScript, - и начинайте зарабатывать на этом деньги!",Начальный уровень,False,3718,,4.7,11,stepik,HTML/CSS
182715,"Тесты и задачи по HTML, CSS и JavaScript","В этом курсе вы сможете проверить свои знания по HTML, CSS и JavaScript. Данный курс позволит узнать много нового, различные нюансы и не самые очевидные возможности, проверить себя и закрепить уже имеющиеся навыки.",Средний уровень,True,9195,,4.9,75,stepik,HTML/CSS
82108,Web-технологии: начальный уровень — Stepik,"Курс рассчитан на тех, кто не знаком с web-разработкой, но хочет получить начальные знания в данной области.",Начальный уровень,False,28975,,4.9,443,stepik,HTML/CSS
193612,HTML CSS JS (lite),"На курсе по HTML, CSS и JavaScript учащиеся освоят основы создания структурированных веб-страниц, научатся применять стилизацию для создания визуально привлекательных интерфейсов и изучат программирование на JavaScript для добавления интерактивности на свои сайты.",Начальный уровень,True,6516,,4.7,107,stepik,HTML/CSS
120494,Инди-курс по HTML и CSS,"Курс предлагает глубокое и практическое изучение языков веб-разработки, которые являются основой для создания современных веб-сайтов и приложений.",Начальный уровень,True,17047,,4.8,885,stepik,HTML/CSS
208758,Кайдзен разработка,"На примере создания сайтов я продемонстрирую вам работу метода Кайдзен. Даже если вам не интересны программирование и создание сайтов постарайтесь изучить этот материал, дайте ему шанс и вы поверите в свои силы. Далее вы сможете применять этот подход в любой сфере, достигать целей и необходимых вам результатов.",Начальный уровень,True,2620,,4.9,38,stepik,HTML/CSS
223383,HTML на практике,"HTML — это язык разметки, который определяет, какие элементы должны располагаться на веб-странице. Текст, ссылки, изображения, списки, таблицы, видео и др. — всё это является элементами, которые можно отобразить на веб-странице с помощью HTML.  Данный курс предназначен в первую очередь для начинающих, только постигающих азы создания сайтов. Множество примеров, иллюстраций и заданий для самостоятельной работы помогут быстрее изучить HTML.",Начальный уровень,False,2734,,4.8,66,stepik,HTML/CSS
113402,"Frontend разработчик на HTML, CSS и JavaScript","Начните зарабатывать деньги освоив самое важное для веб-разработчика. Изучим HTML, CSS, JavaScript, Figma, Pixso, Photoshop, VS Code, Emmet, BEM, Bootstrap, Vue, React, Git, GitHub, Gulp. Расскажу как составить портфолио, резюме и взять первый заказ на фрилансе.",Начальный уровень,True,1855,14900,5.0,28,stepik,HTML/CSS
187918,HTML CSS (mini),"Курс ""Основы HTML и CSS"" предоставляет уникальную возможность погрузиться в захватывающий мир веб-разработки. Независимо от вашего уровня подготовки, этот курс разработан для того, чтобы вас вдохновить, обучить и вооружить необходимыми навыками для создания стильных и функциональных веб-страниц.",Начальный уровень,True,6415,,4.8,125,stepik,HTML/CSS
101175,Вёрстка на HTML & CSS для начинающих,Изучи два основополагающих языка для создания сайтов. Язык HTML для разметки и язык CSS для оформления внешнего вида своего сайта. Сверстаем более 10-ти сайтов по макету из Figma и Pixso в ваше портфолио. И расскажу как взять свой первый заказ на фриланс бирже.,Начальный уровень,True,582,490,5.0,11,stepik,HTML/CSS
187888,Markdown,"Курс предназначен для освоения ключевых принципов и навыков использования языка разметки Markdown. Этот курс разработан с учетом потребностей тех, кто стремится овладеть этим простым и эффективным инструментом форматирования текста.",Начальный уровень,True,4793,,4.9,371,stepik,HTML/CSS
113654,"Тренажер по вёрстке, плагин Emmet","Этот курс призван прокачать вашу скорость написания кода на HTML и CSS. Даже если вы уже знакомы с плагином Emmet не спешите уходить. Пройдите этот курс, он бесплатен и не займет много времени, но я уверен вы узнаете много новых техник, трюков, функций данного плагина и редактора VS Code.",Начальный уровень,True,9268,,4.9,396,stepik,HTML/CSS
221235,Полный курс по React JS (Redux / Router / Tailwind CSS),Ультимативный курс по React JS + Полное изучение библиотек экосистемы React ( Redux / Router ) Бонус - полный курс по Tailwind CSS,Средний уровень,True,452,3890,5.0,13,stepik,HTML/CSS
113393,"Сайт на Wordpress, Верстка сайта и перенос на CMS","Освой Wordpress легко, на практике с тремя разными сайтами. Вы научитесь верстать сайт по макету из Figma, Pixso и используя сервис Marsy, а также натягивать готовую верстку на Wordpress, создавать свою тему, настраивать формы и переносить сайт на настоящий хостинг.",Средний уровень,True,14403,,4.8,101,stepik,HTML/CSS
120081,"Компетенция Верстальщик - HTML, CSS, JavaScript — Stepik",Освойте необходимые технологии современной верстки сайтов и начните работать в сфере веб-разработки!,Начальный уровень,False,866,2550,4.9,14,stepik,HTML/CSS
2621,ОСНОВЫ Html & CSS — Stepik,"Курс направлен на изучение ОСНОВ HTML, CSS для новичков, начинающих и людей не знакомых с этим, но взявших путь освоить. Материал составлен учителем информатики и успешно применяется на уроках в школе.
 Для людей знающих HTML - уроки не расскажут о новом и покажутся поверхностными.",,False,37643,,4.2,765,stepik,HTML/CSS
228501,HTML для всех: Освойте фундамент любого веб-сайта,"На курсе вы узнаете, что такое HTML, как он работает и как с помощью него создавать веб-страницы. Вас ждут тестовые и практические задания, где вы освоите фундамент построения любого сайта. Добро пожаловать в мир веб-разработки!",Начальный уровень,False,678,,4.9,38,stepik,HTML/CSS
172425,"Основы HTML: теория, практика и домашние задания","Курс ""Основы HTML"" предназначен для тех, кто хочет научиться создавать веб-страницы с помощью языка разметки HTML. В ходе курса вы изучите основные теги HTML, научитесь создавать таблицы, формы, списки, ссылки и другие элементы веб-страниц. Вы также узнаете, как правильно организовать структуру веб-страницы, как добавлять изображения и видео, и как оптимизировать веб-страницу для поисковых систем.",Начальный уровень,False,3095,,4.8,106,stepik,HTML/CSS
183142,FullStack Pro MAX,"Курс ""FullStack Pro MAX"" предоставляет студентам все необходимые знания и навыки для работы как с Frontend (HTML, CSS, JS, Figma), так и с Backend (Git, VS Code, PHP, SQL, MySQL/PHPMyAdmin). По окончанию курса студенты смогут создавать полноценные веб-приложения с использованием различных технологий и инструментов.",Начальный уровень,True,422,3420,4.6,8,stepik,HTML/CSS
181832,Ускоренный курс - HTML для начинающих — Stepik,"«Ускоренный курс - HTML для начинающих» — это фундамент для построения карьеры разработчика и входной билет в сферу IT.  Потратив пару минут, часов на изучение языка разметки - можно сэкономить много времени в будущем.",Начальный уровень,False,2041,,4.7,98,stepik,HTML/CSS
191608,"Как создать сайт, используя HTML, CSS?",Создание сайта с использованием HTML и CSS - это основа веб-разработки. В этом курсе вы научитесь создавать структуру веб-сайта с помощью HTML и придавать ему стиль с помощью CSS.,Начальный уровень,False,2752,,4.9,50,stepik,HTML/CSS
200517,React (pro),"Курс React Pro — это углубленное обучение современным подходам и продвинутым техникам фронтенд-разработки с акцентом на React. Вы изучите сложные аспекты работы с компонентами, оптимизацию производительности, управление состоянием и другие ключевые темы для создания масштабируемых приложений. Курс сосредоточен исключительно на фронтенде, предоставляя вам все необходимые знания и инструменты для профессиональной разработки.",Средний уровень,True,57,5150,,,stepik,HTML/CSS
58973,Основы HTML и CSS,"Курс для начинающих верстальщиков сайтов на HTML и CSS. Разбираем реальные макеты, изучаем семантику языка, отрабатываем навыки в тренажере.
 
 В курсе более 190 заданий.
 Из них 150 – решение практических задач.",,True,577,3900,5.0,45,stepik,HTML/CSS
146294,HTML и CSS — полный курс по вёрстке с нуля,"Изучите все особенности HTML5 и CSS3, чтобы создавать современные адаптивные сайты на flexbox и CSS Grid",Начальный уровень,True,342,3999,4.8,22,stepik,HTML/CSS
172805,Веб-дизайн и разработка сайта — Stepik,"Курс ""Веб-дизайн и разработка сайта"" создан для учащихся 9 классов и всех желающих научиться создавать сайты с помощью HTML и CSS. Курс научит создавать простые сайты и размещать их в сети интернет. Курс создан с учетом современных тенденций в образовании. В качестве заданий выступают тесты и практические работы.  Для учащихся средней и старшей школы курс будет полезен для дальнейшей сдачи ОГЭ и ЕГЭ, а так же для определения с будущей профессией.",Начальный уровень,False,2325,,3.8,30,stepik,HTML/CSS
181995,Ускоренный курс - CSS для начинающих — Stepik,"«Ускоренный курс - CSS для начинающих» — это фундамент для построения карьеры разработчика и входной билет в сферу IT.  Если требуется красивый дизайн, то одного языка разметки мало, требуется стилизовать элементы сайта. Потратив пару часов - можно наслаждаться всю жизнь.",Начальный уровень,False,1203,,4.5,48,stepik,HTML/CSS
208876,DevClub: Web-1 (Web-разработка для самых маленьких) [> 50 задач] — Stepik,"Курс по Web-разработке. На курсе отрабатываются элементарные навыки использования HTML, CSS, JavaScript. Затронуты библиотеки JQuery и Bootstrap.",Начальный уровень,False,116,300,,,stepik,HTML/CSS
249740,"Как сделать сайт на HTML, CSS, JavaScript, PHP и SQL — Stepik",В этом курсе вы узнаете как создать сайт и как подключить базу данных к сайту.,Средний уровень,False,106,,3.0,1,stepik,HTML/CSS
133407,Web-разработка (frontend) — Stepik,,,False,134,,,,stepik,HTML/CSS
181374,Введение в HTML: Создание веб-страниц с нуля — Stepik,"Цель курса: Познакомить студентов с основами языка разметки HTML и научить создавать простые веб-страницы.
 
 Длительность: 4 недели (8 занятий)
 
 Формат: Занятия и практические упражнения",Начальный уровень,False,2009,1000,4.4,36,stepik,HTML/CSS
121208,Вводный курс по веб-разработке от Факт.Академии — Stepik,Курс разработан крупнейшим веб-интегратором в России - компанией Факт. Курс рассчитан для новичков и поможет вам освоить основы веб-разработки. На курсе вы познакомитесь с:  1. Языком разметки HTML 2. Каскадной таблицей стилей CSS 3. Языком программирования PHP,Начальный уровень,False,1174,,4.3,32,stepik,HTML/CSS
132471,30 элементов сайта на примере Materialize CSS — Stepik,"В этом курсе мы будем изучать фреймворк Materialize CSS созданный для упрощения работы верстальщика, быстроты разработки и исключения максимально возможного числа ошибок вёрстки. Как и библиотеки языков программирования, CSS-библиотеки, обычно имеющие вид внешнего файла, «подключаются» к проекту. Более функциональные фреймворки также имеют больше функций и дополнительных функций на основе JavaScript, но в основном ориентированы на дизайн и на интерактивные шаблоны пользовательского интерфейса.",Начальный уровень,False,2498,,5.0,35,stepik,HTML/CSS
